loan_id,customer_id,issue_date,funded_amount,total_payment,int_rate,grade,term_months,loan_status,purpose,dti,annual_income,address_state,credit_score,home_ownership,employment_length,verification_status,application_type,delinq_2yrs,open_accounts,revol_util,installment,emp_length_yrs,sub_grade,desc_len
147,6424,2026-04-15,9500.0,1358.63,13.73,C,60,Current,small_business,7.76,53000.0,MO,715,MORTGAGE,12.6,Source Verified,Individual,0,11,53.9,180.07,12.6,C3,227
148,10120,2026-01-09,3400.0,5102.18,10.01,B,60,Fully Paid,debt_consolidation,2.43,33900.0,MI,731,RENT,5.2,Not Verified,Individual,0,22,75.1,62.34,5.2,B1,23
149,890,2026-10-06,7500.0,11809.69,11.49,C,60,Fully Paid,debt_consolidation,11.43,76800.0,NY,572,MORTGAGE,4.8,Verified,Individual,1,20,49.3,139.37,4.8,C2,366
150,153,2026-02-17,2200.0,638.9,17.1,E,36,Current,debt_consolidation,11.54,100400.0,VA,574,MORTGAGE,1.0,Not Verified,Individual,1,15,26.0,71.56,1.0,E3,326
151,9931,2026-05-07,12500.0,1636.99,7.96,B,60,Current,debt_consolidation,0.93,81700.0,MA,584,RENT,6.0,Not Verified,Individual,0,19,68.6,224.92,6.0,B1,120
152,10657,2026-08-12,12200.0,949.26,16.46,D,60,Current,moving,16.54,92500.0,TX,740,RENT,0.0,Verified,Individual,0,23,28.5,236.81,0.0,D1,16
153,3213,2026-03-02,12300.0,19689.13,12.01,C,60,Fully Paid,major_purchase,25.15,65600.0,IN,752,RENT,3.2,Source Verified,Individual,1,12,60.9,229.63,3.2,C3,313
154,8799,2026-05-09,8600.0,14667.7,14.11,D,60,Fully Paid,credit_card,22.26,18000.0,CA,734,MORTGAGE,3.9,Verified,Individual,2,18,51.8,163.56,3.9,D4,397
155,7741,2026-06-08,9400.0,639.72,15.04,C,36,Charged Off,credit_card,32.79,38000.0,TX,655,RENT,9.8,Not Verified,Individual,0,15,17.0,300.37,9.8,C4,65
156,490,2026-01-16,11100.0,3547.95,10.39,B,36,Current,car,14.41,52100.0,VA,749,MORTGAGE,4.8,Source Verified,Individual,0,18,30.9,340.37,4.8,B1,42
157,153,2026-08-05,11800.0,1605.66,9.69,B,36,Current,major_purchase,17.24,100400.0,VA,574,MORTGAGE,1.0,Verified,Individual,1,6,31.4,359.55,1.0,B5,272
158,3411,2026-10-17,11700.0,292.34,10.11,B,60,Charged Off,small_business,19.57,158200.0,NY,535,RENT,0.0,Verified,Individual,0,2,37.8,214.71,0.0,B4,303
159,4980,2026-01-24,19700.0,32421.16,12.91,C,60,Fully Paid,home_improvement,19.47,41900.0,MD,646,MORTGAGE,7.3,Verified,Individual,0,4,39.9,370.74,7.3,C4,161
160,13154,2026-07-23,12000.0,639.12,21.29,F,60,Charged Off,other,14.46,115100.0,TN,701,MORTGAGE,3.2,Verified,Individual,1,17,32.1,242.58,3.2,F3,367
161,2179,2026-05-17,40000.0,8365.3,7.81,B,36,Current,debt_consolidation,9.66,137900.0,FL,745,OWN,6.1,Source Verified,Individual,0,5,41.9,1197.91,6.1,B3,16
162,9949,2026-06-09,21500.0,35227.93,12.77,C,60,Fully Paid,credit_card,13.99,47900.0,AZ,787,OWN,11.2,Source Verified,Individual,0,15,49.9,404.09,11.2,C4,72
163,14952,2026-11-10,39800.0,1134.03,8.04,B,60,Current,debt_consolidation,17.86,54400.0,VA,625,RENT,10.8,Source Verified,Individual,0,16,54.0,716.67,10.8,B2,41
164,14179,2026-08-18,19200.0,2384.66,11.74,C,36,Current,major_purchase,13.56,101800.0,AZ,770,RENT,3.5,Not Verified,Individual,0,24,51.1,595.94,3.5,C1,386
165,12555,2026-04-02,10600.0,1591.45,10.63,B,60,Current,credit_card,25.79,38800.0,CA,761,OWN,6.3,Not Verified,Individual,1,5,58.9,195.44,6.3,B5,41
166,7863,2026-01-25,22000.0,4110.68,22.71,F,60,Current,debt_consolidation,11.04,53600.0,WI,623,OWN,5.7,Verified,Individual,0,12,51.5,449.94,5.7,F1,60
167,5985,2026-12-03,17100.0,452.88,17.2,D,36,Current,debt_consolidation,9.59,49900.0,VA,514,RENT,8.6,Verified,Individual,0,16,42.9,556.71,8.6,D5,96
168,14826,2026-04-11,10200.0,2468.49,14.34,C,36,Current,debt_consolidation,20.02,173800.0,PA,655,RENT,2.6,Source Verified,Joint,0,17,43.6,323.96,2.6,C2,27
169,10067,2026-02-25,7500.0,11117.55,9.65,C,60,Fully Paid,debt_consolidation,7.63,69400.0,WI,643,RENT,6.8,Verified,Individual,0,6,44.9,137.06,6.8,C5,369
170,2519,2026-06-26,30400.0,5247.12,13.76,C,36,Current,credit_card,15.37,113700.0,CA,741,MORTGAGE,5.0,Verified,Individual,2,24,48.2,960.65,5.0,C4,365
171,3271,2026-12-18,34700.0,694.0,6.65,A,60,Current,debt_consolidation,8.0,85000.0,IL,781,RENT,7.2,Verified,Individual,1,13,33.1,616.81,7.2,A2,103
172,8520,2026-08-15,12100.0,16747.26,7.68,A,60,Fully Paid,credit_card,10.6,63500.0,WA,730,RENT,5.6,Not Verified,Individual,0,17,45.7,217.16,5.6,A5,45
173,10417,2026-02-17,10100.0,1759.89,11.05,C,60,Current,major_purchase,22.89,48500.0,OH,571,RENT,5.0,Source Verified,Individual,0,2,0.0,186.93,5.0,C2,90
174,13879,2026-10-27,34400.0,2073.42,10.86,C,36,Current,credit_card,17.47,67100.0,TX,747,RENT,5.8,Source Verified,Individual,1,16,50.0,1059.31,5.8,C3,151
175,7184,2026-10-20,16600.0,664.0,9.62,B,60,Current,debt_consolidation,15.64,70200.0,MI,718,MORTGAGE,3.5,Source Verified,Individual,1,16,45.2,303.28,3.5,B1,85
176,13714,2026-01-02,16700.0,28765.83,14.45,D,60,Fully Paid,credit_card,35.4,150900.0,IL,844,RENT,6.8,Not Verified,Individual,0,15,13.1,318.55,6.8,D4,18
177,10411,2026-01-19,5200.0,988.71,5.87,A,60,Current,credit_card,7.93,133000.0,IL,659,RENT,4.5,Verified,Individual,2,16,31.4,91.75,4.5,A1,271
178,21,2026-05-01,14400.0,1159.89,14.6,D,60,Charged Off,major_purchase,6.38,82200.0,TX,686,MORTGAGE,5.2,Not Verified,Individual,1,21,72.0,275.04,5.2,D2,238
179,6775,2026-08-22,19500.0,2350.68,10.08,C,36,Current,debt_consolidation,8.13,142500.0,MO,612,RENT,8.6,Verified,Individual,0,22,50.0,596.26,8.6,C5,91
180,1969,2026-12-26,10000.0,200.0,11.09,B,36,Current,debt_consolidation,16.67,75500.0,TX,667,RENT,11.9,Verified,Joint,0,8,47.0,308.59,11.9,B4,151
181,6423,2026-09-26,12400.0,659.07,17.16,E,60,Current,credit_card,31.03,36500.0,NJ,499,RENT,5.0,Verified,Individual,0,9,36.6,242.14,5.0,E5,324
182,6630,2026-11-22,14400.0,21124.31,15.57,D,36,Fully Paid,debt_consolidation,25.37,27300.0,CA,650,MORTGAGE,5.0,Not Verified,Individual,0,9,48.9,462.26,5.0,D4,348
183,3982,2026-10-19,9200.0,621.74,21.6,F,36,Current,medical,30.98,42300.0,FL,680,RENT,4.0,Verified,Joint,0,17,44.0,310.77,4.0,F5,173
184,2034,2026-12-21,27000.0,540.0,8.2,B,36,Current,home_improvement,17.68,64500.0,MI,670,OTHER,4.4,Not Verified,Individual,0,14,58.6,811.51,4.4,B2,132
185,10867,2026-12-05,37700.0,49317.73,10.27,C,36,Fully Paid,major_purchase,17.38,58600.0,CA,754,MORTGAGE,14.7,Verified,Individual,0,17,77.8,1154.79,14.7,C3,136
186,610,2026-01-23,11700.0,1319.38,15.01,D,36,Charged Off,credit_card,18.22,49300.0,CA,740,MORTGAGE,4.6,Not Verified,Individual,1,23,50.5,373.79,4.6,D1,229
187,5814,2026-06-10,3000.0,3985.11,10.95,C,36,Fully Paid,medical,17.94,249900.0,PA,766,MORTGAGE,0.6,Verified,Individual,1,22,52.3,92.45,0.6,C4,152
188,1877,2026-05-04,10600.0,2342.65,18.55,E,36,Current,small_business,31.41,140700.0,CA,754,RENT,16.7,Verified,Individual,0,9,44.0,349.06,16.7,E4,355
189,3083,2026-01-17,18000.0,5736.99,8.24,B,36,Current,credit_card,15.69,104300.0,CA,717,RENT,7.4,Source Verified,Individual,1,15,59.4,541.18,7.4,B2,162
190,7265,2026-03-23,12500.0,3242.01,14.19,C,36,Current,home_improvement,8.93,18000.0,NJ,741,RENT,3.1,Not Verified,Joint,0,11,93.0,396.49,3.1,C3,358
191,184,2026-04-19,40000.0,5632.88,12.18,C,60,Current,vacation,18.27,155100.0,PA,782,RENT,1.6,Source Verified,Individual,0,5,38.6,747.85,1.6,C1,173
192,6462,2026-12-11,17100.0,342.0,10.85,C,36,Current,small_business,11.53,36700.0,VA,772,OWN,5.7,Verified,Individual,0,7,28.2,526.55,5.7,C5,97
193,3641,2026-10-08,7700.0,597.72,11.57,C,36,Current,home_improvement,29.5,58200.0,NY,583,RENT,5.0,Verified,Individual,1,23,73.8,238.64,5.0,C3,243
194,7898,2026-04-06,19000.0,27586.0,15.06,D,36,Fully Paid,credit_card,34.71,72800.0,AZ,759,MORTGAGE,13.6,Source Verified,Individual,0,7,31.2,607.28,13.6,D2,166
195,8598,2026-05-27,40000.0,8000.0,14.08,D,36,Current,debt_consolidation,4.23,52400.0,MD,740,OWN,4.5,Not Verified,Individual,0,16,37.7,1267.57,4.5,D5,55
196,3304,2026-06-06,8500.0,11637.15,12.3,C,36,Fully Paid,credit_card,6.4,35900.0,NY,773,RENT,5.5,Verified,Individual,1,12,88.9,265.16,5.5,C1,285
197,7265,2026-10-06,17800.0,848.55,6.25,A,60,Current,home_improvement,8.79,18000.0,NJ,741,RENT,3.1,Source Verified,Individual,0,24,20.1,315.21,3.1,A5,9
198,506,2026-10-15,40000.0,2849.32,9.55,B,36,Current,credit_card,25.36,137300.0,TX,659,MORTGAGE,5.2,Verified,Individual,0,21,58.8,1217.24,5.2,B1,345
199,8148,2026-03-09,16000.0,19353.54,6.99,A,36,Fully Paid,medical,35.97,46200.0,MD,681,RENT,7.3,Source Verified,Individual,2,18,7.3,475.5,7.3,A1,64
200,5146,2026-07-16,15600.0,20014.56,5.66,A,60,Fully Paid,car,18.67,67400.0,CA,708,MORTGAGE,13.2,Not Verified,Individual,0,24,62.1,274.72,13.2,A2,210
201,5618,2026-03-06,15800.0,22719.38,14.6,D,36,Fully Paid,credit_card,11.97,65400.0,NY,692,MORTGAGE,7.1,Source Verified,Individual,1,14,80.9,502.96,7.1,D3,203
202,5007,2026-07-10,31400.0,5018.26,8.15,B,36,Current,debt_consolidation,16.94,25200.0,IL,576,RENT,15.9,Source Verified,Individual,0,24,59.2,943.31,15.9,B5,323
203,2190,2026-10-17,38400.0,2665.21,20.11,F,36,Current,debt_consolidation,21.04,43800.0,NY,741,MORTGAGE,3.2,Verified,Individual,0,20,41.3,1281.18,3.2,F4,294
204,11477,2026-10-02,40000.0,1994.52,12.37,C,60,Current,home_improvement,23.72,110500.0,FL,730,MORTGAGE,5.8,Source Verified,Individual,0,8,37.0,749.15,5.8,C1,313
205,7797,2026-02-09,40000.0,48044.11,6.7,A,36,Fully Paid,credit_card,21.29,49900.0,NJ,656,RENT,2.7,Not Verified,Individual,0,10,58.6,1185.59,2.7,A2,243
206,9004,2026-10-21,18400.0,1209.86,8.62,B,36,Current,credit_card,25.75,68800.0,TN,614,MORTGAGE,0.8,Verified,Individual,0,11,64.0,555.15,0.8,B1,37
207,3719,2026-08-09,9300.0,17552.43,17.75,D,60,Fully Paid,major_purchase,8.24,100300.0,NJ,734,RENT,0.2,Source Verified,Individual,0,12,2.2,182.51,0.2,D1,150
208,1742,2026-08-09,18900.0,1501.64,11.69,C,60,Current,credit_card,18.07,41100.0,IN,810,OWN,22.3,Not Verified,Individual,0,13,4.4,351.82,22.3,C1,272
209,697,2026-10-20,32600.0,2173.33,7.39,A,36,Current,home_improvement,17.63,58600.0,WI,525,RENT,0.0,Not Verified,Individual,0,23,31.7,972.52,0.0,A1,266
210,1980,2026-09-14,28600.0,2846.94,11.03,B,36,Current,debt_consolidation,0.02,29100.0,MA,736,MORTGAGE,0.0,Verified,Individual,0,12,72.4,882.08,0.0,B1,85
211,5657,2026-02-20,13500.0,2330.14,12.23,C,60,Current,credit_card,35.74,124400.0,NY,553,RENT,0.0,Not Verified,Individual,0,16,12.8,252.52,0.0,C1,78
212,13308,2026-05-02,4100.0,913.61,13.86,C,36,Current,debt_consolidation,8.88,123100.0,FL,683,MORTGAGE,0.0,Not Verified,Individual,0,23,83.6,129.68,0.0,C1,12
213,8643,2026-09-16,29400.0,1723.73,12.54,C,60,Current,home_improvement,27.16,47300.0,PA,656,RENT,3.1,Verified,Individual,0,19,39.1,551.43,3.1,C5,212
214,14536,2026-12-22,29000.0,36897.68,9.08,B,36,Fully Paid,debt_consolidation,13.48,78600.0,IN,649,MORTGAGE,2.9,Verified,Individual,0,24,48.7,878.68,2.9,B5,29
215,12086,2026-07-09,19600.0,3150.32,8.44,B,36,Current,credit_card,8.51,42400.0,MI,682,MORTGAGE,13.9,Source Verified,Individual,0,4,77.2,590.4,13.9,B2,90
216,7494,2026-08-05,40000.0,52545.23,10.45,B,36,Fully Paid,major_purchase,9.1,36700.0,WA,561,MORTGAGE,0.0,Source Verified,Individual,0,10,80.8,1227.27,0.0,B5,296
217,2469,2026-11-08,11100.0,547.4,11.11,C,36,Current,debt_consolidation,21.97,84600.0,VA,749,RENT,2.7,Source Verified,Individual,0,3,54.3,342.6,2.7,C4,389
218,870,2026-11-09,14000.0,677.63,10.03,B,36,Current,credit_card,6.04,66600.0,FL,696,RENT,5.9,Not Verified,Individual,0,7,26.2,427.9,5.9,B5,310
219,2809,2026-04-25,10200.0,15059.16,15.88,D,36,Fully Paid,car,1.17,60300.0,TX,720,MORTGAGE,2.9,Source Verified,Individual,0,7,37.9,328.33,2.9,D1,253
220,6166,2026-08-05,8500.0,1156.62,5.13,A,36,Current,debt_consolidation,25.03,50400.0,FL,741,RENT,13.1,Not Verified,Individual,1,3,36.6,248.23,13.1,A2,20
221,11561,2026-10-21,13200.0,867.95,24.69,G,36,Current,debt_consolidation,16.96,94900.0,NY,795,RENT,0.0,Verified,Individual,0,17,35.1,457.19,0.0,G4,312
222,12366,2026-12-27,26700.0,30290.93,4.48,A,36,Fully Paid,small_business,1.71,66300.0,CA,742,MORTGAGE,3.3,Source Verified,Joint,0,3,67.8,774.92,3.3,A5,38
223,2268,2026-10-20,16200.0,648.0,14.95,D,60,Current,credit_card,29.56,89200.0,TN,683,OWN,5.6,Source Verified,Individual,0,14,94.4,310.35,5.6,D5,337
224,2738,2026-10-02,4500.0,7482.38,13.26,C,60,Fully Paid,debt_consolidation,32.07,71300.0,TN,682,MORTGAGE,11.0,Verified,Individual,1,15,39.1,84.94,11.0,C5,243
225,10610,2026-06-02,7600.0,532.21,17.13,D,36,Charged Off,debt_consolidation,19.45,33200.0,WA,691,RENT,6.5,Source Verified,Individual,0,23,76.2,247.27,6.5,D4,100
226,5424,2026-08-24,6600.0,282.08,17.85,E,36,Charged Off,credit_card,7.24,53200.0,IN,696,MORTGAGE,3.3,Verified,Individual,0,13,54.8,216.05,3.3,E2,15
227,1486,2026-12-02,40000.0,1095.89,11.64,C,36,Current,credit_card,7.72,68700.0,MO,639,RENT,2.3,Source Verified,Individual,0,16,45.5,1240.48,2.3,C4,348
228,5583,2026-11-03,10700.0,214.0,11.85,B,60,Charged Off,debt_consolidation,24.27,128600.0,WA,812,OWN,4.1,Source Verified,Individual,1,23,10.6,199.46,4.1,B5,160
229,5678,2026-08-26,21000.0,2454.79,11.15,B,36,Current,moving,18.15,71000.0,FL,728,RENT,4.5,Verified,Individual,0,5,67.8,648.37,4.5,B3,289
230,10072,2026-12-02,11700.0,234.0,10.15,B,36,Charged Off,debt_consolidation,35.35,101600.0,CA,710,MORTGAGE,2.9,Not Verified,Individual,0,17,60.8,357.99,2.9,B2,291
231,4753,2026-12-14,6800.0,136.0,10.12,B,36,Current,small_business,12.97,53800.0,PA,737,RENT,6.9,Verified,Individual,0,5,88.8,208.0,6.9,B3,149
232,12189,2026-06-07,4000.0,759.82,15.12,D,36,Current,debt_consolidation,17.57,41500.0,NC,736,RENT,8.3,Verified,Individual,1,10,9.9,127.91,8.3,D1,261
233,5355,2026-08-15,30200.0,3833.61,20.01,E,36,Current,credit_card,16.58,136000.0,WA,699,MORTGAGE,2.5,Not Verified,Individual,1,9,19.9,1006.75,2.5,E1,98
234,4548,2026-07-01,24900.0,1506.28,12.06,C,36,Charged Off,debt_consolidation,33.3,76100.0,VA,793,RENT,6.7,Source Verified,Individual,0,17,55.9,775.06,6.7,C2,85
235,9077,2026-09-16,40000.0,2345.21,10.14,B,60,Current,debt_consolidation,21.93,50900.0,IN,619,RENT,4.3,Verified,Joint,1,19,56.5,734.26,4.3,B5,82
236,11587,2026-07-18,14200.0,2165.66,13.1,C,36,Current,home_improvement,22.72,46700.0,NJ,569,RENT,2.2,Verified,Individual,0,2,56.3,446.13,2.2,C1,217
237,11567,2026-11-23,36700.0,1307.12,15.27,D,36,Current,home_improvement,10.9,61800.0,WI,714,OWN,5.1,Not Verified,Individual,0,10,21.2,1175.14,5.1,D3,199
238,14721,2026-11-20,8200.0,164.0,22.4,F,36,Charged Off,major_purchase,22.5,76800.0,TN,715,OWN,5.7,Not Verified,Individual,1,20,73.8,278.79,5.7,F3,161
239,4510,2026-07-13,5300.0,499.51,9.36,B,60,Current,car,14.8,50100.0,TX,745,MORTGAGE,2.9,Verified,Individual,0,3,90.2,96.6,2.9,B1,337
240,12352,2026-05-27,6500.0,780.0,16.73,E,60,Current,credit_card,17.07,68900.0,PA,679,MORTGAGE,5.3,Not Verified,Individual,2,4,44.0,126.46,5.3,E1,78
241,844,2026-08-16,40000.0,3024.66,11.69,C,60,Current,debt_consolidation,12.16,150500.0,NJ,693,MORTGAGE,4.6,Source Verified,Individual,1,9,16.1,744.61,4.6,C2,65
242,13860,2026-10-01,13600.0,685.59,16.27,E,60,Current,major_purchase,5.35,50800.0,MO,776,RENT,4.4,Not Verified,Individual,1,8,60.3,263.53,4.4,E1,216
243,13238,2026-07-15,4900.0,760.73,18.08,D,36,Current,credit_card,24.93,30700.0,GA,587,MORTGAGE,5.5,Not Verified,Individual,0,17,9.8,160.72,5.5,D3,206
244,14814,2026-06-16,25900.0,35576.44,7.47,B,60,Fully Paid,moving,15.42,83700.0,NC,771,RENT,5.6,Source Verified,Individual,0,18,23.2,463.92,5.6,B2,298
245,12834,2026-11-03,14200.0,284.0,11.55,C,36,Charged Off,moving,16.72,53600.0,TX,751,MORTGAGE,8.9,Not Verified,Individual,0,2,85.4,440.02,8.9,C1,299
246,10883,2026-08-08,12200.0,15429.43,5.29,A,60,Fully Paid,credit_card,23.03,51000.0,OH,753,MORTGAGE,0.0,Source Verified,Joint,1,21,46.4,214.1,0.0,A3,355
247,5589,2026-09-01,27100.0,3019.36,13.56,C,36,Current,home_improvement,22.05,32700.0,CA,685,MORTGAGE,6.5,Verified,Individual,0,10,47.7,854.83,6.5,C5,119
248,13908,2026-08-25,5300.0,6641.26,8.44,B,36,Fully Paid,debt_consolidation,24.17,55400.0,MI,662,OWN,6.8,Not Verified,Individual,1,21,51.1,159.64,6.8,B3,54
249,5169,2026-04-25,38700.0,8870.96,10.72,B,36,Current,home_improvement,16.71,139300.0,NC,776,RENT,2.8,Verified,Individual,1,16,33.9,1190.26,2.8,B2,158
250,7457,2026-11-04,24700.0,34738.63,8.13,B,60,Fully Paid,moving,0.0,48900.0,OH,810,MORTGAGE,11.3,Verified,Joint,0,5,63.4,445.13,11.3,B2,392
251,8446,2026-10-01,35600.0,82326.41,26.25,G,60,Fully Paid,medical,22.3,70500.0,FL,757,RENT,8.4,Not Verified,Individual,0,19,67.9,749.09,8.4,G1,109
252,669,2026-12-15,40000.0,800.0,12.92,C,36,Current,other,14.68,84200.0,CA,660,RENT,2.8,Not Verified,Individual,0,12,23.0,1254.72,2.8,C3,19
253,14392,2026-02-21,6900.0,1187.18,8.27,B,60,Current,credit_card,20.48,60900.0,NC,655,MORTGAGE,11.8,Source Verified,Individual,0,9,66.9,124.51,11.8,B1,42
254,1312,2026-10-12,20600.0,1523.84,11.87,C,36,Current,debt_consolidation,20.75,126900.0,OH,760,RENT,4.1,Not Verified,Joint,1,8,51.6,640.12,4.1,C4,209
255,1053,2026-02-03,33100.0,10035.8,14.12,D,36,Current,credit_card,20.86,82200.0,MO,708,MORTGAGE,8.1,Source Verified,Individual,0,18,70.7,1049.29,8.1,D4,152
256,12511,2026-09-06,9300.0,993.7,11.75,C,36,Current,home_improvement,10.85,77000.0,TN,828,RENT,5.8,Not Verified,Joint,0,16,52.0,288.68,5.8,C1,230
257,7499,2026-12-08,27700.0,554.0,8.65,B,60,Current,major_purchase,29.46,90500.0,MI,661,MORTGAGE,5.9,Source Verified,Individual,0,12,91.3,501.6,5.9,B1,232
258,13449,2026-09-07,16400.0,20201.82,7.73,B,36,Fully Paid,home_improvement,23.24,71700.0,OH,719,RENT,4.5,Verified,Joint,0,6,75.5,490.76,4.5,B4,126
259,110,2026-05-07,5100.0,667.89,8.97,B,60,Current,credit_card,20.59,32500.0,MI,570,RENT,7.3,Not Verified,Individual,1,7,0.0,92.62,7.3,B1,25
260,5732,2026-11-21,40000.0,49111.58,4.56,A,60,Fully Paid,medical,19.35,101100.0,IL,702,RENT,4.9,Source Verified,Individual,0,21,95.9,697.04,4.9,A1,84
261,11785,2026-12-18,31000.0,40591.92,10.31,B,36,Fully Paid,home_improvement,35.13,43400.0,MD,665,MORTGAGE,4.1,Source Verified,Individual,0,20,48.9,949.93,4.1,B3,308
262,5717,2026-02-06,22700.0,37355.44,12.91,C,60,Fully Paid,car,33.7,53000.0,IL,699,MORTGAGE,9.2,Not Verified,Individual,1,24,37.5,427.18,9.2,C1,275
263,12851,2026-06-02,15300.0,20426.24,11.17,B,36,Fully Paid,major_purchase,19.81,87100.0,TX,678,MORTGAGE,11.7,Verified,Individual,0,21,27.6,472.47,11.7,B1,277
264,592,2026-04-27,18900.0,4297.81,15.78,D,36,Current,debt_consolidation,17.94,83800.0,NJ,718,OTHER,8.2,Verified,Individual,0,23,43.9,607.84,8.2,D1,106
265,7338,2026-04-27,10100.0,2296.71,8.15,A,36,Current,home_improvement,12.36,30000.0,CA,623,RENT,8.0,Source Verified,Individual,1,23,26.7,303.42,8.0,A5,117
266,833,2026-06-10,11800.0,1325.48,13.79,D,60,Current,small_business,14.36,70200.0,CA,615,MORTGAGE,0.0,Verified,Individual,0,17,66.4,223.78,0.0,D1,150
267,7789,2026-09-12,15300.0,26827.94,15.07,D,60,Fully Paid,debt_consolidation,17.5,70000.0,NY,674,RENT,10.0,Verified,Individual,1,3,41.6,293.43,10.0,D3,81
268,5332,2026-05-20,11700.0,1448.88,19.17,E,60,Current,debt_consolidation,16.48,58200.0,CA,729,RENT,11.5,Source Verified,Individual,1,7,42.0,232.38,11.5,E4,97
269,10265,2026-06-13,17300.0,3191.42,8.64,B,36,Current,credit_card,5.73,37500.0,NC,732,MORTGAGE,0.0,Source Verified,Individual,1,21,7.3,522.07,0.0,B1,33
270,9330,2026-12-19,6600.0,8655.8,10.38,B,36,Fully Paid,car,17.08,99500.0,WA,711,RENT,7.0,Verified,Individual,0,24,3.6,202.37,7.0,B2,125
271,11243,2026-01-20,13200.0,19993.15,10.29,C,60,Fully Paid,credit_card,6.01,44100.0,PA,704,MORTGAGE,4.7,Verified,Individual,0,13,37.3,242.64,4.7,C2,85
272,6933,2026-02-23,12100.0,1241.16,17.04,E,60,Charged Off,debt_consolidation,32.07,58000.0,MI,708,RENT,10.5,Source Verified,Individual,1,18,48.6,236.03,10.5,E1,337
273,2093,2026-12-06,13000.0,15122.08,5.44,A,36,Fully Paid,debt_consolidation,26.82,77800.0,NJ,709,RENT,5.6,Verified,Individual,0,8,34.3,380.76,5.6,A5,343
274,9488,2026-09-20,18400.0,1730.78,10.08,B,36,Current,small_business,4.64,90500.0,TX,628,RENT,9.2,Not Verified,Individual,1,2,31.2,562.65,9.2,B1,46
275,1695,2026-03-13,28100.0,35135.92,8.35,A,36,Fully Paid,medical,18.27,79300.0,TX,606,RENT,6.9,Verified,Individual,0,24,35.7,845.7,6.9,A5,207
276,8668,2026-02-22,26500.0,4544.93,5.49,A,60,Current,debt_consolidation,19.03,117000.0,CA,738,OWN,3.5,Not Verified,Individual,0,11,47.4,465.92,3.5,A4,41
277,11151,2026-11-13,4100.0,183.47,11.34,C,36,Current,car,14.32,57600.0,CA,631,MORTGAGE,7.7,Verified,Individual,2,24,17.5,126.8,7.7,C3,211
278,13812,2026-07-25,21400.0,3126.94,11.52,C,36,Current,major_purchase,36.81,56600.0,WA,678,MORTGAGE,10.2,Source Verified,Individual,1,2,36.5,662.93,10.2,C5,395
279,7956,2026-02-05,40000.0,4339.73,15.32,D,60,Charged Off,vacation,12.42,101900.0,GA,574,MORTGAGE,5.8,Source Verified,Individual,0,24,33.2,768.77,5.8,D5,333
280,5372,2026-12-16,40000.0,800.0,17.87,E,60,Current,debt_consolidation,9.92,76200.0,FL,723,OWN,7.9,Source Verified,Individual,1,16,120.0,785.77,7.9,E2,244
281,10907,2026-06-07,18000.0,3419.18,6.74,A,36,Current,car,24.14,28500.0,WI,782,MORTGAGE,9.2,Verified,Individual,0,18,39.5,533.69,9.2,A2,348
282,10476,2026-06-26,14000.0,1449.86,13.23,C,60,Current,debt_consolidation,28.44,77700.0,NJ,675,MORTGAGE,4.4,Verified,Individual,0,2,48.0,264.2,4.4,C3,114
283,12375,2026-11-21,27500.0,617.81,10.21,B,60,Current,major_purchase,23.26,41600.0,GA,630,RENT,6.9,Source Verified,Individual,0,23,31.7,505.11,6.9,B5,294
284,8584,2026-02-20,5100.0,528.16,16.56,D,36,Charged Off,home_improvement,18.46,88100.0,TN,610,MORTGAGE,9.0,Source Verified,Individual,1,15,56.9,165.12,9.0,D4,111
285,1456,2026-06-21,9400.0,1665.39,16.69,D,36,Current,small_business,25.44,209400.0,NC,691,RENT,1.0,Verified,Joint,0,11,38.8,304.7,1.0,D3,96
286,879,2026-07-25,23900.0,2095.34,9.83,B,60,Current,debt_consolidation,22.18,33200.0,NY,692,RENT,4.1,Source Verified,Individual,0,11,30.3,437.5,4.1,B1,218
287,10685,2026-04-12,11800.0,1024.18,15.56,D,60,Charged Off,debt_consolidation,17.03,90900.0,FL,659,MORTGAGE,5.4,Source Verified,Individual,1,4,45.0,227.27,5.4,D4,336
288,3828,2026-09-07,25700.0,1633.53,5.04,A,60,Current,debt_consolidation,19.65,85900.0,VA,717,MORTGAGE,4.6,Not Verified,Individual,0,11,48.6,449.93,4.6,A5,221
289,12579,2026-04-27,13600.0,3092.6,22.56,F,36,Current,other,26.86,137700.0,OH,741,MORTGAGE,1.7,Not Verified,Individual,0,8,39.1,463.02,1.7,F4,109
290,4197,2026-01-16,11000.0,1265.75,15.18,D,36,Charged Off,debt_consolidation,14.09,47100.0,GA,721,RENT,0.0,Not Verified,Individual,0,5,30.7,351.93,0.0,D5,65
291,10981,2026-11-09,40000.0,64015.74,12.01,C,60,Fully Paid,debt_consolidation,16.0,76100.0,VA,746,RENT,6.5,Source Verified,Individual,0,8,63.8,746.72,6.5,C4,197
292,10017,2026-09-10,11800.0,438.38,13.15,C,36,Charged Off,major_purchase,11.23,90600.0,IL,714,MORTGAGE,6.5,Source Verified,Individual,0,19,67.0,370.87,6.5,C5,205
293,6036,2026-07-21,17100.0,29941.28,15.02,D,60,Fully Paid,debt_consolidation,17.1,58500.0,MI,652,MORTGAGE,8.7,Not Verified,Individual,0,15,64.0,327.8,8.7,D5,60
